prod_url,img_link,prod_name,prod_price
https://www.glassesshop.com/eyeglasses/fp1697,"https://res.glassesshop.com/products/201805/5b03beaa13479.jpg?im=Resize,width=600,height=300",Novia,$19.95
https://www.glassesshop.com/eyeglasses/fp2596,"https://res.glassesshop.com/products/202207/62cbdbe70b5f1.jpg?im=Resize,width=600,height=300",Pittsfield,$29.95
https://www.glassesshop.com/eyeglasses/fp2212,"https://res.glassesshop.com/products/202101/5ff2c6b7a65ed.jpg?im=Resize,width=600,height=300",Windsor,$19.95
https://www.glassesshop.com/eyeglasses/fp1830,"https://res.glassesshop.com/products/201904/5cb69b4231106.jpg?im=Resize,width=600,height=300",Averies,$19.95
https://www.glassesshop.com/eyeglasses/fp1231,"https://res.glassesshop.com/products/201611/58252d0bc56b8.jpg?im=Resize,width=600,height=300",Trenton,$9.95
https://www.glassesshop.com/eyeglasses/fp2124,"https://res.glassesshop.com/products/202008/5f30d30f5d6a5.jpg?im=Resize,width=600,height=300",Salinas,$26.95
https://www.glassesshop.com/eyeglasses/fp2592,"https://res.glassesshop.com/products/202207/62cbdd4f71832.jpg?im=Resize,width=600,height=300",Stone,$29.95
https://www.glassesshop.com/eyeglasses/fp1836,"https://res.glassesshop.com/products/201904/5cb69b5116ee3.jpg?im=Resize,width=600,height=300",Husk,$19.95
https://www.glassesshop.com/eyeglasses/fp1948,"https://res.glassesshop.com/products/202005/5ec4810dc05c2.jpg?im=Resize,width=600,height=300",Eleanor,$12.95
https://www.glassesshop.com/eyeglasses/sup0999,"https://res.glassesshop.com/products/202009/5f5f316564ec0.jpg?im=Resize,width=600,height=300",Hoboken,$12.95
https://www.glassesshop.com/eyeglasses/fp2627,"https://res.glassesshop.com/products/202208/62f1d75710546.jpg?im=Resize,width=600,height=300",Gainesville,$29.95
https://www.glassesshop.com/eyeglasses/sup1419,"https://res.glassesshop.com/products/202208/62f9e86eef02b.jpg?im=Resize,width=600,height=300",Gaskell,$29.95
https://www.glassesshop.com/eyeglasses/fp1947,"https://res.glassesshop.com/products/201909/5d8d7514a11ba.jpg?im=Resize,width=600,height=300",Dinas,$12.95
https://www.glassesshop.com/eyeglasses/fp1501,"https://res.glassesshop.com/products/202012/5fdc471ee6935.jpg?im=Resize,width=600,height=300",Astrid,$19.95
https://www.glassesshop.com/eyeglasses/sup1438,"https://res.glassesshop.com/products/202302/63fc594d058e5.jpg?im=Resize,width=600,height=300",Betty,$9.95
https://www.glassesshop.com/eyeglasses/fz2081,"https://res.glassesshop.com/products/202307/64a7c7d51c109.jpg?im=Resize,width=600,height=300",Dallas,$29.95
https://www.glassesshop.com/eyeglasses/fm1308,"https://res.glassesshop.com/products/201810/5bbc4f033d516.jpg?im=Resize,width=600,height=300",Ansel,$19.95
https://www.glassesshop.com/eyeglasses/fz1735,"https://res.glassesshop.com/products/202108/6107bda12f492.jpg?im=Resize,width=600,height=300",Louise,$29.95
https://www.glassesshop.com/eyeglasses/ft0424,"https://res.glassesshop.com/products/202103/604ecca52edf2.jpg?im=Resize,width=600,height=300",Manhattan,$44.95
https://www.glassesshop.com/eyeglasses/fp2485,"https://res.glassesshop.com/products/202201/61dbe5ac8ef17.jpg?im=Resize,width=600,height=300",Anna,$26.95
https://www.glassesshop.com/eyeglasses/fp2440,"https://res.glassesshop.com/products/202109/614a9cb7b3352.jpg?im=Resize,width=600,height=300",Mavis,$29.95
https://www.glassesshop.com/eyeglasses/fp1643,"https://res.glassesshop.com/products/202106/60c6b76f369c4.jpg?im=Resize,width=600,height=300",Isaiah,$19.95
https://www.glassesshop.com/eyeglasses/fp2457,"https://res.glassesshop.com/products/202109/614a9db52b062.jpg?im=Resize,width=600,height=300",Freda,$19.95
https://www.glassesshop.com/eyeglasses/fp1276,"https://res.glassesshop.com/products/201701/587f15a43dd95.jpg?im=Resize,width=600,height=300",Land,$19.95
https://www.glassesshop.com/eyeglasses/fp2077,"https://res.glassesshop.com/products/202005/5eb8b55205375.jpg?im=Resize,width=600,height=300",Hartford,$26.95
https://www.glassesshop.com/eyeglasses/fm1669,"https://res.glassesshop.com/products/202202/620a0439abcb7.jpg?im=Resize,width=600,height=300",John,$29.95
https://www.glassesshop.com/eyeglasses/sup1014,"https://res.glassesshop.com/products/202009/5f5f31cf1a282.jpg?im=Resize,width=600,height=300",Elroy,$29.95
https://www.glassesshop.com/eyeglasses/fp1631,"https://res.glassesshop.com/products/201805/5afe7d402928f.jpg?im=Resize,width=600,height=300",Aiden,$12.95
https://www.glassesshop.com/eyeglasses/fp1593,"https://res.glassesshop.com/products/201805/5afb961147318.jpg?im=Resize,width=600,height=300",Jerry,$26.95
https://www.glassesshop.com/eyeglasses/fp1763,"https://res.glassesshop.com/products/202203/623d237d0a20b.jpg?im=Resize,width=600,height=300",Arlene,$26.95
